     #Energy           s           p           d       tot  
    -1.59159 -3985.25000 -7974.01000     0.00000-11959.26000
     2.93341    -0.00836    -2.35398     0.00000    -2.36235
     2.94341    -0.00804    -2.22705     0.00000    -2.23508
     2.95341    -0.00778    -2.13342     0.00000    -2.14120
     2.96341    -0.00755    -2.06482     0.00000    -2.07237
     2.97341    -0.00736    -2.02015     0.00000    -2.02751
     2.98341    -0.00721    -2.00643     0.00000    -2.01365
     2.99341    -0.00717    -2.03877     0.00000    -2.04593
     3.00341    -0.00728    -2.13936     0.00000    -2.14664
     3.01341    -0.00762    -2.33043     0.00000    -2.33806
     3.02341    -0.00824    -2.62332     0.00000    -2.63156
     3.03341    -0.00910    -3.00779     0.00000    -3.01689
     3.04341    -0.01012    -3.44688     0.00000    -3.45699
     3.05341    -0.01112    -3.88390     0.00000    -3.89502
     3.06341    -0.01193    -4.25629     0.00000    -4.26821
     3.07341    -0.01240    -4.51346     0.00000    -4.52586
     3.08341    -0.01247    -4.62494     0.00000    -4.63741
     3.09341    -0.01213    -4.58318     0.00000    -4.59530
     3.10341    -0.01142    -4.39679     0.00000    -4.40821
