#K-Path          Energy     s      p      d    tot
# NKPTS & NBANDS:  19 656
# Band-Index    1
   0.43610     10.779579  0.000  0.002  0.001  0.003
   0.40139     10.817058  0.000  0.000  0.000  0.001
   0.36667     10.782872  0.000  0.002  0.000  0.002
   0.33196     10.854839  0.001  0.000  0.001  0.002
   0.33196     10.854839  0.001  0.000  0.001  0.002
   0.29145     10.779754  0.000  0.001  0.002  0.003
   0.25095     10.822578  0.000  0.001  0.001  0.002
   0.21045     10.817763  0.001  0.000  0.001  0.002
   0.21045     10.817763  0.001  0.000  0.001  0.002
   0.17538     10.802432  0.000  0.000  0.000  0.001
   0.14030     10.794297  0.000  0.000  0.001  0.001
   0.10523     10.864843  0.001  0.000  0.001  0.002
   0.07015     10.835905  0.000  0.000  0.001  0.001
   0.03508     10.878963  0.000  0.001  0.000  0.001
   0.00000     10.833069  0.001  0.001  0.001  0.003
 
# Band-Index  517
   0.00000     10.880639  0.000  0.001  0.000  0.001
   0.03508     10.882058  0.000  0.000  0.001  0.001
   0.07015     10.848737  0.000  0.000  0.001  0.001
   0.10523     10.871620  0.000  0.000  0.001  0.001
   0.14030     10.809508  0.001  0.000  0.001  0.002
   0.17538     10.814877  0.000  0.002  0.000  0.002
   0.21045     10.827906  0.000  0.000  0.002  0.002
   0.21045     10.827906  0.000  0.000  0.002  0.002
   0.25095     10.834768  0.000  0.001  0.001  0.002
   0.29145     10.813311  0.000  0.000  0.001  0.002
   0.33196     10.863346  0.000  0.000  0.001  0.001
   0.33196     10.863346  0.000  0.000  0.001  0.001
   0.36667     10.792697  0.000  0.000  0.000  0.001
   0.40139     10.823922  0.000  0.001  0.001  0.002
   0.43610     10.783219  0.000  0.000  0.000  0.001
   0.47082     10.817893  0.000  0.000  0.000  0.000
   0.50553     10.831719  0.000  0.000  0.001  0.001
   0.54025     10.886362  0.000  0.000  0.001  0.001
   0.57496     10.880639  0.000  0.001  0.000  0.001
 
# Band-Index  518
   0.57496     10.898143  0.000  0.001  0.000  0.001
   0.54025     10.897506  0.001  0.001  0.001  0.002
   0.50553     10.844514  0.001  0.000  0.001  0.002
   0.47082     10.833442  0.000  0.000  0.001  0.001
   0.43610     10.809411  0.000  0.000  0.001  0.001
   0.40139     10.841752  0.000  0.000  0.001  0.001
   0.36667     10.813260  0.000  0.001  0.000  0.001
   0.33196     10.869297  0.000  0.000  0.001  0.001
   0.33196     10.869297  0.000  0.000  0.001  0.001
   0.29145     10.839698  0.000  0.002  0.001  0.003
   0.25095     10.849396  0.000  0.001  0.001  0.002
   0.21045     10.844500  0.000  0.002  0.000  0.002
   0.21045     10.844500  0.000  0.002  0.000  0.002
   0.17538     10.841212  0.002  0.000  0.001  0.003
   0.14030     10.824343  0.000  0.000  0.001  0.001
   0.10523     10.884534  0.001  0.000  0.001  0.002
   0.07015     10.861626  0.000  0.000  0.001  0.002
   0.03508     10.905004  0.000  0.000  0.001  0.001
   0.00000     10.898143  0.000  0.001  0.000  0.001
 
# Band-Index  519
   0.00000     10.913822  0.001  0.002  0.001  0.003
   0.03508     10.919359  0.000  0.000  0.000  0.001
   0.07015     10.878266  0.000  0.000  0.001  0.001
   0.10523     10.890844  0.001  0.000  0.001  0.002
   0.14030     10.855583  0.000  0.000  0.001  0.001
   0.17538     10.858342  0.000  0.001  0.001  0.002
   0.21045     10.861157  0.000  0.001  0.001  0.002
   0.21045     10.861157  0.000  0.001  0.001  0.002
   0.25095     10.854083  0.000  0.001  0.001  0.002
   0.29145     10.850028  0.000  0.003  0.004  0.007
   0.33196     10.886155  0.000  0.000  0.000  0.000
   0.33196     10.886155  0.000  0.000  0.000  0.000
   0.36667     10.831456  0.001  0.001  0.001  0.002
   0.40139     10.855620  0.000  0.000  0.000  0.001
   0.43610     10.822848  0.000  0.000  0.001  0.001
   0.47082     10.841653  0.000  0.000  0.000  0.001
   0.50553     10.849401  0.000  0.001  0.001  0.002
   0.54025     10.911804  0.000  0.000  0.000  0.001
   0.57496     10.913822  0.001  0.002  0.001  0.003
 
# Band-Index  520
   0.57496     10.924052  0.001  0.002  0.002  0.004
   0.54025     10.925240  0.000  0.001  0.001  0.002
   0.50553     10.867428  0.000  0.000  0.000  0.001
   0.47082     10.853015  0.000  0.001  0.001  0.002
   0.43610     10.833140  0.000  0.000  0.001  0.001
   0.40139     10.864934  0.000  0.000  0.000  0.000
   0.36667     10.874996  0.000  0.001  0.001  0.002
   0.33196     10.892586  0.000  0.000  0.000  0.001
   0.33196     10.892586  0.000  0.000  0.000  0.001
   0.29145     10.876188  0.000  0.002  0.002  0.003
   0.25095     10.866621  0.001  0.000  0.001  0.002
   0.21045     10.867629  0.000  0.003  0.000  0.003
   0.21045     10.867629  0.000  0.003  0.000  0.003
   0.17538     10.874079  0.000  0.001  0.001  0.002
   0.14030     10.879966  0.000  0.001  0.003  0.004
   0.10523     10.901249  0.001  0.000  0.001  0.002
   0.07015     10.888784  0.000  0.000  0.000  0.001
   0.03508     10.927369  0.000  0.000  0.001  0.001
   0.00000     10.924052  0.001  0.002  0.002  0.004
 
# Band-Index  521
   0.00000     10.939836  0.000  0.001  0.001  0.003
   0.03508     10.937587  0.000  0.000  0.002  0.002
   0.07015     10.902134  0.000  0.000  0.001  0.001
   0.10523     10.917837  0.000  0.000  0.000  0.000
   0.14030     10.882553  0.000  0.000  0.000  0.001
   0.17538     10.877426  0.000  0.000  0.000  0.001
   0.21045     10.876011  0.000  0.000  0.000  0.001
   0.21045     10.876011  0.000  0.000  0.000  0.001
   0.25095     10.889499  0.001  0.000  0.001  0.002
   0.29145     10.890862  0.000  0.001  0.001  0.002
   0.33196     10.902396  0.000  0.000  0.001  0.001
   0.33196     10.902396  0.000  0.000  0.001  0.001
   0.36667     10.880276  0.000  0.001  0.001  0.002
   0.40139     10.871183  0.000  0.000  0.001  0.001
   0.43610     10.847028  0.001  0.001  0.001  0.002
   0.47082     10.864012  0.000  0.000  0.000  0.001
   0.50553     10.873390  0.000  0.000  0.000  0.001
   0.54025     10.947683  0.001  0.001  0.000  0.002
   0.57496     10.939836  0.000  0.001  0.001  0.003
 
# Band-Index  522
   0.57496     10.946500  0.000  0.000  0.001  0.001
   0.54025     10.962525  0.000  0.001  0.000  0.001
   0.50553     10.888538  0.000  0.001  0.001  0.001
   0.47082     10.872031  0.000  0.000  0.001  0.001
   0.43610     10.882407  0.000  0.001  0.001  0.002
   0.40139     10.881880  0.000  0.001  0.001  0.002
   0.36667     10.906341  0.000  0.000  0.000  0.000
   0.33196     10.907662  0.000  0.001  0.001  0.002
   0.33196     10.907662  0.000  0.001  0.001  0.002
   0.29145     10.910683  0.000  0.000  0.000  0.001
   0.25095     10.896488  0.000  0.000  0.000  0.000
   0.21045     10.894642  0.000  0.000  0.000  0.000
   0.21045     10.894642  0.000  0.000  0.000  0.000
   0.17538     10.899919  0.000  0.000  0.000  0.001
   0.14030     10.909703  0.000  0.000  0.001  0.001
   0.10523     10.925747  0.000  0.000  0.000  0.001
   0.07015     10.922774  0.000  0.000  0.001  0.001
   0.03508     10.951984  0.001  0.001  0.001  0.002
   0.00000     10.946500  0.000  0.000  0.001  0.001
 
# Band-Index  523
   0.00000     10.966676  0.000  0.000  0.001  0.001
   0.03508     10.963012  0.000  0.000  0.001  0.001
   0.07015     10.936753  0.000  0.000  0.000  0.001
   0.10523     10.935753  0.000  0.001  0.001  0.001
   0.14030     10.921743  0.001  0.001  0.001  0.002
   0.17538     10.913484  0.000  0.000  0.000  0.001
   0.21045     10.897480  0.000  0.000  0.000  0.000
   0.21045     10.897480  0.000  0.000  0.000  0.000
   0.25095     10.921642  0.000  0.001  0.000  0.002
   0.29145     10.918778  0.001  0.001  0.001  0.003
   0.33196     10.915900  0.000  0.000  0.001  0.001
   0.33196     10.915900  0.000  0.000  0.001  0.001
   0.36667     10.914879  0.000  0.001  0.000  0.001
   0.40139     10.892153  0.001  0.000  0.001  0.002
   0.43610     10.883491  0.000  0.001  0.000  0.001
   0.47082     10.884148  0.000  0.001  0.001  0.002
   0.50553     10.898859  0.000  0.001  0.001  0.001
   0.54025     10.967406  0.000  0.001  0.001  0.002
   0.57496     10.966676  0.000  0.000  0.001  0.001
 
# Band-Index  524
   0.57496     10.982069  0.000  0.000  0.000  0.001
   0.54025     10.988663  0.000  0.000  0.000  0.001
   0.50553     10.908647  0.000  0.000  0.001  0.001
   0.47082     10.891615  0.000  0.000  0.001  0.002
   0.43610     10.911887  0.001  0.001  0.000  0.002
   0.40139     10.900363  0.000  0.000  0.000  0.001
   0.36667     10.927043  0.000  0.000  0.000  0.001
   0.33196     10.937200  0.000  0.001  0.000  0.002
   0.33196     10.937200  0.000  0.001  0.000  0.002
   0.29145     10.933204  0.001  0.001  0.001  0.003
   0.25095     10.935752  0.000  0.000  0.001  0.002
   0.21045     10.904470  0.000  0.000  0.000  0.000
   0.21045     10.904470  0.000  0.000  0.000  0.000
   0.17538     10.919475  0.001  0.001  0.001  0.004
   0.14030     10.930402  0.000  0.001  0.000  0.001
   0.10523     10.964606  0.000  0.001  0.001  0.002
   0.07015     10.946917  0.001  0.000  0.001  0.002
   0.03508     10.975338  0.000  0.001  0.000  0.001
   0.00000     10.982069  0.000  0.000  0.000  0.001
 
# Band-Index  525
   0.00000     10.987124  0.000  0.002  0.001  0.003
   0.03508     10.990096  0.000  0.001  0.000  0.002
   0.07015     10.965124  0.000  0.001  0.001  0.002
   0.10523     10.973283  0.000  0.000  0.000  0.001
   0.14030     10.938067  0.000  0.001  0.000  0.001
   0.17538     10.926201  0.000  0.001  0.001  0.002
   0.21045     10.908992  0.000  0.001  0.000  0.001
   0.21045     10.908992  0.000  0.001  0.000  0.001
   0.25095     10.946880  0.000  0.001  0.001  0.001
   0.29145     10.955431  0.000  0.001  0.001  0.002
   0.33196     10.949655  0.000  0.000  0.000  0.001
   0.33196     10.949655  0.000  0.000  0.000  0.001
   0.36667     10.949679  0.000  0.001  0.001  0.001
   0.40139     10.922059  0.000  0.000  0.000  0.001
   0.43610     10.919039  0.001  0.001  0.001  0.004
   0.47082     10.906652  0.000  0.001  0.001  0.002
   0.50553     10.917057  0.000  0.000  0.000  0.001
   0.54025     11.011185  0.000  0.000  0.000  0.001
   0.57496     10.987124  0.000  0.002  0.001  0.003
 
# Band-Index  526
   0.57496     10.997986  0.000  0.001  0.001  0.002
   0.54025     11.018684  0.000  0.001  0.000  0.001
   0.50553     10.940484  0.000  0.000  0.001  0.002
   0.47082     10.915027  0.000  0.001  0.000  0.001
   0.43610     10.938509  0.000  0.001  0.000  0.001
   0.40139     10.927627  0.000  0.000  0.001  0.001
   0.36667     10.961630  0.002  0.000  0.001  0.004
   0.33196     10.958323  0.000  0.001  0.000  0.001
   0.33196     10.958323  0.000  0.001  0.000  0.001
   0.29145     10.981975  0.000  0.000  0.000  0.001
   0.25095     10.955324  0.000  0.000  0.000  0.001
   0.21045     10.932498  0.000  0.002  0.001  0.003
   0.21045     10.932498  0.000  0.002  0.001  0.003
   0.17538     10.936095  0.000  0.002  0.000  0.002
   0.14030     10.956938  0.000  0.001  0.001  0.003
   0.10523     10.978657  0.000  0.000  0.001  0.001
   0.07015     10.980395  0.000  0.001  0.000  0.001
   0.03508     11.000094  0.000  0.001  0.001  0.002
   0.00000     10.997986  0.000  0.001  0.001  0.002
 
# Band-Index  527
   0.00000     11.019408  0.000  0.001  0.001  0.002
   0.03508     11.015491  0.000  0.000  0.000  0.001
   0.07015     10.985588  0.000  0.000  0.001  0.001
   0.10523     10.990985  0.000  0.000  0.001  0.002
   0.14030     10.969037  0.000  0.001  0.001  0.003
   0.17538     10.941860  0.000  0.001  0.000  0.001
   0.21045     10.960527  0.001  0.000  0.001  0.002
   0.21045     10.960527  0.001  0.000  0.001  0.002
   0.25095     10.966545  0.000  0.001  0.002  0.003
   0.29145     11.005992  0.001  0.000  0.001  0.002
   0.33196     10.958993  0.000  0.000  0.000  0.000
   0.33196     10.958993  0.000  0.000  0.000  0.000
   0.36667     10.976345  0.001  0.000  0.001  0.002
   0.40139     10.939242  0.000  0.000  0.000  0.000
   0.43610     10.959132  0.000  0.000  0.001  0.001
   0.47082     10.932473  0.000  0.000  0.000  0.001
   0.50553     10.967393  0.000  0.001  0.000  0.001
   0.54025     11.024704  0.000  0.001  0.000  0.001
   0.57496     11.019408  0.000  0.001  0.001  0.002
 
# Band-Index  528
   0.57496     11.059298  0.001  0.000  0.001  0.002
   0.54025     11.034995  0.000  0.000  0.000  0.001
   0.50553     10.980788  0.000  0.000  0.000  0.001
   0.47082     10.945853  0.000  0.001  0.001  0.002
   0.43610     10.982911  0.000  0.000  0.001  0.001
   0.40139     10.943242  0.000  0.000  0.001  0.001
   0.36667     10.999033  0.000  0.001  0.001  0.002
   0.33196     10.961591  0.000  0.000  0.000  0.001
   0.33196     10.961591  0.000  0.000  0.000  0.001
   0.29145     11.025974  0.001  0.000  0.000  0.001
   0.25095     10.983797  0.000  0.001  0.000  0.002
   0.21045     10.973677  0.000  0.002  0.000  0.002
   0.21045     10.973677  0.000  0.002  0.000  0.002
   0.17538     10.969270  0.000  0.000  0.001  0.002
   0.14030     10.991837  0.001  0.001  0.001  0.003
   0.10523     10.995789  0.000  0.000  0.001  0.001
   0.07015     10.999539  0.000  0.001  0.000  0.001
   0.03508     11.026334  0.000  0.000  0.000  0.001
   0.00000     11.059298  0.001  0.000  0.001  0.002
 
# Band-Index  529
   0.00000     11.066515  0.001  0.001  0.001  0.003
   0.03508     11.037526  0.000  0.000  0.000  0.000
   0.07015     11.018717  0.000  0.000  0.001  0.001
   0.10523     11.011373  0.000  0.000  0.001  0.001
   0.14030     11.010103  0.000  0.000  0.000  0.001
   0.17538     10.997599  0.000  0.001  0.000  0.001
   0.21045     10.994239  0.000  0.000  0.001  0.002
   0.21045     10.994239  0.000  0.000  0.001  0.002
   0.25095     11.006283  0.000  0.001  0.002  0.003
   0.29145     11.039857  0.000  0.000  0.000  0.000
   0.33196     10.968676  0.000  0.000  0.001  0.001
   0.33196     10.968676  0.000  0.000  0.001  0.001
   0.36667     11.007698  0.000  0.001  0.001  0.002
   0.40139     10.960218  0.000  0.001  0.001  0.001
   0.43610     10.990963  0.000  0.000  0.000  0.001
   0.47082     10.954801  0.000  0.001  0.000  0.001
   0.50553     11.001794  0.000  0.001  0.000  0.001
   0.54025     11.050121  0.000  0.001  0.001  0.002
   0.57496     11.066515  0.001  0.001  0.001  0.003
 
# Band-Index  530
   0.57496     11.077462  0.000  0.000  0.000  0.000
   0.54025     11.055669  0.000  0.002  0.000  0.002
   0.50553     11.039306  0.001  0.002  0.001  0.003
   0.47082     10.976125  0.000  0.000  0.001  0.001
   0.43610     11.002118  0.000  0.000  0.000  0.001
   0.40139     10.970643  0.000  0.001  0.000  0.001
   0.36667     11.021526  0.000  0.000  0.000  0.001
   0.33196     10.973946  0.000  0.000  0.000  0.001
   0.33196     10.973946  0.000  0.000  0.000  0.001
   0.29145     11.051659  0.000  0.000  0.000  0.000
   0.25095     11.022665  0.000  0.000  0.000  0.000
   0.21045     11.007112  0.002  0.003  0.001  0.005
   0.21045     11.007112  0.002  0.003  0.001  0.005
   0.17538     11.009692  0.000  0.002  0.001  0.004
   0.14030     11.033261  0.000  0.001  0.001  0.002
   0.10523     11.013526  0.000  0.001  0.001  0.002
   0.07015     11.041010  0.000  0.001  0.000  0.001
   0.03508     11.062484  0.000  0.001  0.000  0.001
   0.00000     11.077462  0.000  0.000  0.000  0.000
 
# Band-Index  531
   0.00000     11.089193  0.000  0.000  0.000  0.000
   0.03508     11.076842  0.000  0.001  0.000  0.001
   0.07015     11.056551  0.000  0.000  0.001  0.001
   0.10523     11.031477  0.000  0.000  0.001  0.001
   0.14030     11.040920  0.000  0.001  0.000  0.001
   0.17538     11.019192  0.000  0.000  0.001  0.001
   0.21045     11.036280  0.000  0.000  0.001  0.001
   0.21045     11.036280  0.000  0.000  0.001  0.001
   0.25095     11.047455  0.000  0.002  0.001  0.003
   0.29145     11.062067  0.000  0.000  0.000  0.000
   0.33196     10.980981  0.000  0.000  0.000  0.001
   0.33196     10.980981  0.000  0.000  0.000  0.001
   0.36667     11.032154  0.000  0.001  0.000  0.001
   0.40139     10.994723  0.000  0.000  0.000  0.001
   0.43610     11.021763  0.001  0.000  0.000  0.001
   0.47082     11.001055  0.000  0.001  0.001  0.001
   0.50553     11.059526  0.000  0.001  0.001  0.002
   0.54025     11.068946  0.000  0.001  0.000  0.001
   0.57496     11.089193  0.000  0.000  0.000  0.000
 
# Band-Index  532
   0.57496     11.122051  0.000  0.002  0.001  0.003
   0.54025     11.076805  0.000  0.001  0.001  0.002
   0.50553     11.069376  0.000  0.000  0.001  0.001
   0.47082     11.021781  0.001  0.000  0.001  0.002
   0.43610     11.034844  0.000  0.001  0.000  0.001
   0.40139     11.007108  0.000  0.001  0.000  0.001
   0.36667     11.047146  0.000  0.000  0.001  0.001
   0.33196     10.988011  0.000  0.000  0.001  0.001
   0.33196     10.988011  0.000  0.000  0.001  0.001
   0.29145     11.075347  0.000  0.000  0.001  0.001
   0.25095     11.055970  0.002  0.001  0.001  0.003
   0.21045     11.059218  0.000  0.001  0.000  0.002
   0.21045     11.059218  0.000  0.001  0.000  0.002
   0.17538     11.040258  0.000  0.001  0.001  0.002
   0.14030     11.049987  0.000  0.001  0.001  0.001
   0.10523     11.046100  0.000  0.000  0.000  0.001
   0.07015     11.062453  0.000  0.001  0.001  0.002
   0.03508     11.084598  0.000  0.001  0.001  0.002
   0.00000     11.122051  0.000  0.002  0.001  0.003
 
# Band-Index  533
   0.00000     11.142928  0.000  0.002  0.001  0.003
   0.03508     11.094606  0.000  0.001  0.000  0.002
   0.07015     11.073548  0.001  0.001  0.001  0.002
   0.10523     11.051595  0.000  0.000  0.001  0.002
   0.14030     11.070071  0.000  0.001  0.001  0.002
   0.17538     11.059367  0.000  0.002  0.001  0.002
   0.21045     11.079954  0.000  0.000  0.001  0.001
   0.21045     11.079954  0.000  0.000  0.001  0.001
   0.25095     11.081671  0.000  0.001  0.000  0.001
   0.29145     11.089406  0.000  0.000  0.000  0.001
   0.33196     11.001569  0.000  0.000  0.001  0.001
   0.33196     11.001569  0.000  0.000  0.001  0.001
   0.36667     11.064310  0.000  0.000  0.000  0.001
   0.40139     11.019212  0.000  0.001  0.000  0.001
   0.43610     11.057179  0.000  0.001  0.001  0.002
   0.47082     11.053234  0.001  0.002  0.001  0.004
   0.50553     11.082393  0.000  0.001  0.001  0.002
   0.54025     11.088507  0.000  0.000  0.000  0.001
   0.57496     11.142928  0.000  0.002  0.001  0.003
 
# Band-Index  534
   0.57496     11.155505  0.000  0.000  0.000  0.001
   0.54025     11.100385  0.000  0.001  0.001  0.002
   0.50553     11.099119  0.000  0.001  0.001  0.002
   0.47082     11.077002  0.001  0.001  0.001  0.003
   0.43610     11.069315  0.000  0.000  0.001  0.002
   0.40139     11.040910  0.001  0.001  0.001  0.002
   0.36667     11.080868  0.000  0.000  0.000  0.001
   0.33196     11.009250  0.000  0.000  0.000  0.001
   0.33196     11.009250  0.000  0.000  0.000  0.001
   0.29145     11.107966  0.000  0.001  0.000  0.001
   0.25095     11.106745  0.001  0.000  0.000  0.002
   0.21045     11.085500  0.003  0.000  0.002  0.005
   0.21045     11.085500  0.003  0.000  0.002  0.005
   0.17538     11.076657  0.002  0.001  0.001  0.004
   0.14030     11.084778  0.000  0.001  0.001  0.002
   0.10523     11.063875  0.000  0.000  0.001  0.001
   0.07015     11.080561  0.000  0.001  0.001  0.001
   0.03508     11.103305  0.000  0.001  0.000  0.001
   0.00000     11.155505  0.000  0.000  0.000  0.001
 
# Band-Index  535
   0.00000     11.175234  0.000  0.000  0.000  0.001
   0.03508     11.122169  0.000  0.000  0.000  0.001
   0.07015     11.094131  0.000  0.001  0.000  0.001
   0.10523     11.076341  0.000  0.001  0.001  0.002
   0.14030     11.094537  0.000  0.000  0.001  0.001
   0.17538     11.089583  0.000  0.001  0.001  0.001
   0.21045     11.091938  0.000  0.000  0.001  0.001
   0.21045     11.091938  0.000  0.000  0.001  0.001
   0.25095     11.117570  0.002  0.000  0.001  0.003
   0.29145     11.120283  0.000  0.000  0.000  0.001
   0.33196     11.051753  0.000  0.000  0.000  0.000
   0.33196     11.051753  0.000  0.000  0.000  0.000
   0.36667     11.100097  0.000  0.000  0.001  0.002
   0.40139     11.062716  0.000  0.000  0.000  0.001
   0.43610     11.082278  0.000  0.002  0.000  0.002
   0.47082     11.094237  0.000  0.000  0.000  0.001
   0.50553     11.105746  0.000  0.001  0.000  0.001
   0.54025     11.125962  0.000  0.000  0.000  0.000
   0.57496     11.175234  0.000  0.000  0.000  0.001
 
# Band-Index  536
   0.57496     11.184123  0.000  0.000  0.000  0.001
   0.54025     11.129838  0.000  0.000  0.000  0.001
   0.50553     11.128903  0.000  0.001  0.001  0.001
   0.47082     11.111116  0.001  0.001  0.001  0.002
   0.43610     11.111031  0.000  0.000  0.001  0.001
   0.40139     11.084191  0.001  0.001  0.000  0.002
   0.36667     11.120623  0.000  0.000  0.001  0.001
   0.33196     11.069882  0.000  0.001  0.000  0.002
   0.33196     11.069882  0.000  0.001  0.000  0.002
   0.29145     11.132891  0.001  0.000  0.001  0.002
   0.25095     11.123265  0.001  0.000  0.000  0.001
   0.21045     11.119331  0.000  0.001  0.000  0.001
   0.21045     11.119331  0.000  0.001  0.000  0.001
   0.17538     11.108237  0.000  0.000  0.001  0.001
   0.14030     11.109863  0.000  0.001  0.001  0.002
   0.10523     11.082667  0.000  0.000  0.000  0.001
   0.07015     11.106973  0.000  0.000  0.000  0.001
   0.03508     11.125416  0.000  0.001  0.001  0.002
   0.00000     11.184123  0.000  0.000  0.000  0.001
 
# Band-Index  537
   0.00000     11.193391  0.000  0.000  0.001  0.001
   0.03508     11.145057  0.000  0.000  0.000  0.001
   0.07015     11.125922  0.000  0.001  0.001  0.002
   0.10523     11.100986  0.000  0.000  0.001  0.001
   0.14030     11.124665  0.000  0.001  0.001  0.002
   0.17538     11.118083  0.000  0.000  0.000  0.001
   0.21045     11.140257  0.000  0.001  0.000  0.001
   0.21045     11.140257  0.000  0.001  0.000  0.001
   0.25095     11.128985  0.000  0.000  0.000  0.000
   0.29145     11.144184  0.001  0.000  0.000  0.002
   0.33196     11.124076  0.002  0.002  0.001  0.004
   0.33196     11.124076  0.002  0.002  0.001  0.004
   0.36667     11.142216  0.000  0.000  0.000  0.001
   0.40139     11.113105  0.000  0.000  0.000  0.001
   0.43610     11.125387  0.000  0.000  0.000  0.001
   0.47082     11.118446  0.000  0.000  0.001  0.001
   0.50553     11.140687  0.000  0.001  0.000  0.001
   0.54025     11.137617  0.000  0.001  0.001  0.002
   0.57496     11.193391  0.000  0.000  0.001  0.001
 
# Band-Index  538
   0.57496     11.206692  0.000  0.001  0.001  0.002
   0.54025     11.152383  0.000  0.001  0.000  0.001
   0.50553     11.162694  0.000  0.001  0.000  0.001
   0.47082     11.133761  0.000  0.000  0.001  0.001
   0.43610     11.144922  0.001  0.000  0.002  0.004
   0.40139     11.118402  0.000  0.000  0.000  0.001
   0.36667     11.150646  0.000  0.001  0.000  0.001
   0.33196     11.132532  0.002  0.000  0.001  0.003
   0.33196     11.132532  0.002  0.000  0.001  0.003
   0.29145     11.157035  0.000  0.000  0.000  0.001
   0.25095     11.132695  0.000  0.001  0.000  0.001
   0.21045     11.154688  0.000  0.001  0.000  0.001
   0.21045     11.154688  0.000  0.001  0.000  0.001
   0.17538     11.143007  0.000  0.001  0.000  0.002
   0.14030     11.140601  0.000  0.000  0.001  0.001
   0.10523     11.111286  0.000  0.001  0.000  0.001
   0.07015     11.137362  0.000  0.001  0.001  0.001
   0.03508     11.161902  0.000  0.001  0.001  0.003
   0.00000     11.206692  0.000  0.001  0.001  0.002
 
# Band-Index  539
   0.00000     11.208898  0.000  0.000  0.000  0.000
   0.03508     11.181706  0.000  0.000  0.000  0.001
   0.07015     11.151410  0.000  0.000  0.001  0.001
   0.10523     11.137504  0.000  0.001  0.000  0.002
   0.14030     11.159781  0.000  0.001  0.000  0.001
   0.17538     11.157397  0.000  0.001  0.000  0.001
   0.21045     11.158679  0.001  0.001  0.000  0.002
   0.21045     11.158679  0.001  0.001  0.000  0.002
   0.25095     11.140702  0.000  0.000  0.000  0.001
   0.29145     11.171761  0.000  0.000  0.000  0.001
   0.33196     11.148954  0.001  0.000  0.001  0.002
   0.33196     11.148954  0.001  0.000  0.001  0.002
   0.36667     11.160740  0.001  0.000  0.001  0.002
   0.40139     11.136730  0.000  0.000  0.000  0.001
   0.43610     11.159298  0.000  0.000  0.000  0.001
   0.47082     11.146180  0.000  0.001  0.000  0.001
   0.50553     11.173891  0.000  0.000  0.001  0.002
   0.54025     11.170188  0.000  0.001  0.000  0.001
   0.57496     11.208898  0.000  0.000  0.000  0.000
 
# Band-Index  540
   0.57496     11.219955  0.000  0.000  0.001  0.002
   0.54025     11.201107  0.000  0.000  0.001  0.001
   0.50553     11.188982  0.000  0.001  0.001  0.002
   0.47082     11.158573  0.000  0.000  0.000  0.001
   0.43610     11.180565  0.000  0.001  0.001  0.001
   0.40139     11.160368  0.001  0.000  0.001  0.002
   0.36667     11.184560  0.000  0.000  0.001  0.002
   0.33196     11.161537  0.000  0.001  0.001  0.002
   0.33196     11.161537  0.000  0.001  0.001  0.002
   0.29145     11.185085  0.002  0.000  0.001  0.003
   0.25095     11.151041  0.000  0.000  0.000  0.000
   0.21045     11.173930  0.000  0.001  0.000  0.001
   0.21045     11.173930  0.000  0.001  0.000  0.001
   0.17538     11.168779  0.001  0.000  0.000  0.002
   0.14030     11.178218  0.000  0.000  0.001  0.001
   0.10523     11.147389  0.000  0.001  0.000  0.001
   0.07015     11.168418  0.000  0.002  0.001  0.003
   0.03508     11.193087  0.000  0.001  0.001  0.002
   0.00000     11.219955  0.000  0.000  0.001  0.002
 
# Band-Index  541
   0.00000     11.233142  0.000  0.000  0.000  0.001
   0.03508     11.207196  0.000  0.001  0.000  0.001
   0.07015     11.192701  0.000  0.001  0.001  0.003
   0.10523     11.152880  0.000  0.000  0.000  0.001
   0.14030     11.190199  0.000  0.001  0.000  0.002
   0.17538     11.174769  0.000  0.000  0.000  0.000
   0.21045     11.178277  0.001  0.001  0.000  0.002
   0.21045     11.178277  0.001  0.001  0.000  0.002
   0.25095     11.181204  0.000  0.001  0.001  0.002
   0.29145     11.203318  0.000  0.000  0.000  0.001
   0.33196     11.177299  0.000  0.001  0.000  0.001
   0.33196     11.177299  0.000  0.001  0.000  0.001
   0.36667     11.200376  0.001  0.001  0.001  0.002
   0.40139     11.199601  0.000  0.001  0.001  0.003
   0.43610     11.199599  0.002  0.000  0.001  0.003
   0.47082     11.166892  0.000  0.000  0.000  0.001
   0.50553     11.209096  0.000  0.000  0.001  0.002
   0.54025     11.214963  0.000  0.000  0.001  0.002
   0.57496     11.233142  0.000  0.000  0.000  0.001
 
# Band-Index  542
   0.57496     11.252090  0.000  0.000  0.001  0.001
   0.54025     11.227384  0.001  0.001  0.001  0.002
   0.50553     11.223731  0.001  0.001  0.001  0.002
   0.47082     11.175784  0.001  0.000  0.002  0.002
   0.43610     11.215115  0.001  0.001  0.001  0.002
   0.40139     11.211251  0.002  0.001  0.001  0.004
   0.36667     11.212217  0.000  0.001  0.001  0.002
   0.33196     11.190030  0.002  0.002  0.001  0.004
   0.33196     11.190030  0.002  0.002  0.001  0.004
   0.29145     11.208580  0.000  0.000  0.001  0.001
   0.25095     11.187711  0.001  0.001  0.001  0.002
   0.21045     11.198921  0.001  0.001  0.001  0.002
   0.21045     11.198921  0.001  0.001  0.001  0.002
   0.17538     11.180075  0.000  0.000  0.000  0.001
   0.14030     11.207022  0.000  0.000  0.001  0.001
   0.10523     11.162547  0.000  0.000  0.000  0.001
