     #Energy           s           p           d       tot  
     3.70341     0.01191     0.12161     0.00000     0.13352
     3.71341     0.01208     0.12018     0.00000     0.13226
     3.72341     0.01206     0.11870     0.00000     0.13076
     3.73341     0.01177     0.11607     0.00000     0.12784
     3.74341     0.01122     0.11171     0.00000     0.12293
     3.75341     0.01042     0.10563     0.00000     0.11605
     3.76341     0.00947     0.09828     0.00000     0.10775
     3.77341     0.00847     0.09046     0.00000     0.09893
     3.78341     0.00754     0.08308     0.00000     0.09062
     3.79341     0.00680     0.07693     0.00000     0.08373
     3.80341     0.00629     0.07253     0.00000     0.07882
     3.81341     0.00599     0.06978     0.00000     0.07577
     3.82341     0.00584     0.06810     0.00000     0.07394
     3.83341     0.00572     0.06655     0.00000     0.07227
     3.84341     0.00555     0.06421     0.00000     0.06976
     3.85341     0.00530     0.06071     0.00000     0.06602
     3.86341     0.00504     0.05645     0.00000     0.06149
     3.87341     0.00486     0.05258     0.00000     0.05745
     3.88341     0.00489     0.05067     0.00000     0.05556
     3.89341     0.00518     0.05208     0.00000     0.05726
     3.90341     0.00574     0.05750     0.00000     0.06323
     3.91441     0.00646     0.06661     0.00000     0.07307
     3.92441     0.00720     0.07806     0.00000     0.08526
     3.93441     0.00780     0.08968     0.00000     0.09747
     3.94441     0.00813     0.09899     0.00000     0.10712
     3.95441     0.00816     0.10394     0.00000     0.11210
     3.96441     0.00798     0.10343     0.00000     0.11141
     3.97441     0.00777     0.09789     0.00000     0.10566
     3.98441     0.00779     0.08916     0.00000     0.09695
     3.99441     0.00834     0.08000     0.00000     0.08834
     4.00441     0.00959     0.07316     0.00000     0.08275
     4.01441     0.01155     0.07046     0.00000     0.08202
     4.02441     0.01401     0.07220     0.00000     0.08621
     4.03441     0.01657     0.07724     0.00000     0.09381
     4.04441     0.01873     0.08350     0.00000     0.10223
     4.05441     0.02010     0.08874     0.00000     0.10884
     4.06441     0.02054     0.09155     0.00000     0.11209
     4.07441     0.02024     0.09181     0.00000     0.11206
     4.08441     0.01976     0.09089     0.00000     0.11065
     4.09441     0.01982     0.09129     0.00000     0.11111
     4.10441     0.02120     0.09606     0.00000     0.11726
     4.11441     0.02446     0.10777     0.00000     0.13223
     4.12441     0.02968     0.12757     0.00000     0.15725
     4.13441     0.03637     0.15440     0.00000     0.19077
     4.14441     0.04346     0.18469     0.00000     0.22815
     4.15441     0.04958     0.21316     0.00000     0.26274
     4.16441     0.05337     0.23408     0.00000     0.28745
     4.17441     0.05398     0.24296     0.00000     0.29694
     4.18441     0.05130     0.23791     0.00000     0.28921
     4.19441     0.04596     0.21999     0.00000     0.26595
     4.20441     0.03915     0.19287     0.00000     0.23202
     4.21441     0.03218     0.16155     0.00000     0.19373
     4.22441     0.02615     0.13103     0.00000     0.15718
     4.23441     0.02169     0.10516     0.00000     0.12685
     4.24441     0.01890     0.08597     0.00000     0.10487
     4.25441     0.01744     0.07358     0.00000     0.09102
     4.26441     0.01676     0.06668     0.00000     0.08344
     4.27441     0.01629     0.06333     0.00000     0.07962
     4.28441     0.01566     0.06182     0.00000     0.07749
     4.29441     0.01479     0.06131     0.00000     0.07610
     4.30441     0.01384     0.06194     0.00000     0.07579
     4.31441     0.01314     0.06466     0.00000     0.07780
     4.32441     0.01302     0.07034     0.00000     0.08336
     4.33441     0.01362     0.07919     0.00000     0.09281
     4.34441     0.01486     0.09019     0.00000     0.10505
     4.35441     0.01641     0.10121     0.00000     0.11762
     4.36441     0.01783     0.10971     0.00000     0.12755
     4.37441     0.01873     0.11371     0.00000     0.13244
     4.38441     0.01895     0.11265     0.00000     0.13160
     4.39441     0.01867     0.10764     0.00000     0.12630
     4.40441     0.01832     0.10120     0.00000     0.11952
     4.41441     0.01851     0.09644     0.00000     0.11495
     4.42441     0.01977     0.09595     0.00000     0.11572
     4.43441     0.02240     0.10118     0.00000     0.12358
     4.44441     0.02637     0.11216     0.00000     0.13853
     4.45441     0.03132     0.12772     0.00000     0.15904
     4.46441     0.03663     0.14601     0.00000     0.18264
     4.47441     0.04160     0.16518     0.00000     0.20678
     4.48441     0.04565     0.18365     0.00000     0.22930
     4.49441     0.04840     0.20032     0.00000     0.24872
     4.50441     0.04973     0.21430     0.00000     0.26403
     4.51441     0.04979     0.22476     0.00000     0.27455
     4.52441     0.04888     0.23081     0.00000     0.27970
     4.53441     0.04732     0.23166     0.00000     0.27898
     4.54441     0.04536     0.22694     0.00000     0.27230
     4.55441     0.04316     0.21693     0.00000     0.26009
     4.56441     0.04074     0.20259     0.00000     0.24333
     4.57441     0.03809     0.18537     0.00000     0.22346
     4.58441     0.03520     0.16672     0.00000     0.20192
     4.59441     0.03209     0.14794     0.00000     0.18003
     4.60441     0.02887     0.12991     0.00000     0.15878
     4.61441     0.02573     0.11335     0.00000     0.13908
     4.62441     0.02290     0.09883     0.00000     0.12173
     4.63441     0.02068     0.08710     0.00000     0.10778
     4.64441     0.01931     0.07907     0.00000     0.09838
     4.65441     0.01902     0.07566     0.00000     0.09468
     4.66441     0.01991     0.07758     0.00000     0.09749
     4.67441     0.02196     0.08492     0.00000     0.10688
     4.68441     0.02499     0.09692     0.00000     0.12191
     4.69441     0.02872     0.11191     0.00000     0.14063
     4.70441     0.03278     0.12755     0.00000     0.16033
     4.71441     0.03679     0.14140     0.00000     0.17819
     4.72441     0.04040     0.15151     0.00000     0.19191
     4.73441     0.04330     0.15688     0.00000     0.20018
     4.74441     0.04529     0.15756     0.00000     0.20285
     4.75441     0.04625     0.15449     0.00000     0.20074
     4.76441     0.04616     0.14885     0.00000     0.19501
     4.77441     0.04507     0.14169     0.00000     0.18676
     4.78441     0.04316     0.13368     0.00000     0.17684
     4.79441     0.04061     0.12517     0.00000     0.16579
     4.80441     0.03776     0.11660     0.00000     0.15436
     4.81441     0.03497     0.10876     0.00000     0.14373
     4.82441     0.03267     0.10284     0.00000     0.13551
     4.83441     0.03127     0.10017     0.00000     0.13144
     4.84441     0.03101     0.10179     0.00000     0.13280
     4.85441     0.03188     0.10801     0.00000     0.13989
     4.86441     0.03353     0.11809     0.00000     0.15162
     4.87441     0.03540     0.13044     0.00000     0.16584
     4.88441     0.03686     0.14274     0.00000     0.17960
     4.89441     0.03728     0.15253     0.00000     0.18981
     4.90441     0.03637     0.15763     0.00000     0.19400
     4.91541     0.03404     0.15661     0.00000     0.19065
     4.92541     0.03050     0.14898     0.00000     0.17948
     4.93541     0.02613     0.13534     0.00000     0.16146
     4.94541     0.02140     0.11722     0.00000     0.13862
     4.95541     0.01677     0.09675     0.00000     0.11351
     4.96541     0.01266     0.07639     0.00000     0.08906
     4.97541     0.00943     0.05844     0.00000     0.06787
     4.98541     0.00728     0.04475     0.00000     0.05203
     4.99541     0.00634     0.03642     0.00000     0.04276
     5.00541     0.00662     0.03377     0.00000     0.04038
     5.01541     0.00801     0.03626     0.00000     0.04427
     5.02541     0.01029     0.04276     0.00000     0.05304
     5.03541     0.01309     0.05154     0.00000     0.06464
     5.04541     0.01597     0.06079     0.00000     0.07676
     5.05541     0.01846     0.06877     0.00000     0.08723
     5.06541     0.02015     0.07426     0.00000     0.09441
     5.07541     0.02085     0.07668     0.00000     0.09752
     5.08541     0.02057     0.07623     0.00000     0.09680
     5.09541     0.01960     0.07367     0.00000     0.09327
     5.10541     0.01836     0.07015     0.00000     0.08850
     5.11541     0.01734     0.06692     0.00000     0.08426
     5.12541     0.01700     0.06511     0.00000     0.08211
     5.13541     0.01762     0.06558     0.00000     0.08320
     5.14541     0.01930     0.06882     0.00000     0.08812
     5.15541     0.02198     0.07499     0.00000     0.09697
     5.16541     0.02540     0.08394     0.00000     0.10934
     5.17541     0.02925     0.09536     0.00000     0.12461
     5.18541     0.03317     0.10881     0.00000     0.14198
     5.19541     0.03687     0.12370     0.00000     0.16057
     5.20541     0.04011     0.13939     0.00000     0.17950
     5.21541     0.04279     0.15516     0.00000     0.19795
     5.22541     0.04490     0.17024     0.00000     0.21514
     5.23541     0.04650     0.18381     0.00000     0.23031
     5.24541     0.04766     0.19499     0.00000     0.24265
     5.25541     0.04834     0.20278     0.00000     0.25112
     5.26541     0.04842     0.20606     0.00000     0.25448
     5.27541     0.04760     0.20389     0.00000     0.25149
     5.28541     0.04569     0.19585     0.00000     0.24155
     5.29541     0.04255     0.18237     0.00000     0.22492
     5.30541     0.03832     0.16494     0.00000     0.20326
     5.31541     0.03335     0.14569     0.00000     0.17904
     5.32541     0.02817     0.12685     0.00000     0.15503
     5.33541     0.02330     0.11008     0.00000     0.13338
     5.34541     0.01913     0.09609     0.00000     0.11522
     5.35541     0.01585     0.08478     0.00000     0.10062
     5.36541     0.01345     0.07555     0.00000     0.08900
     5.37541     0.01183     0.06781     0.00000     0.07964
     5.38541     0.01085     0.06127     0.00000     0.07212
     5.39541     0.01045     0.05607     0.00000     0.06652
     5.40541     0.01058     0.05252     0.00000     0.06309
     5.41541     0.01124     0.05093     0.00000     0.06217
     5.42541     0.01241     0.05144     0.00000     0.06385
     5.43541     0.01402     0.05399     0.00000     0.06801
     5.44541     0.01596     0.05832     0.00000     0.07428
     5.45541     0.01813     0.06423     0.00000     0.08236
     5.46541     0.02047     0.07161     0.00000     0.09208
     5.47541     0.02293     0.08053     0.00000     0.10346
     5.48541     0.02549     0.09122     0.00000     0.11671
     5.49541     0.02814     0.10392     0.00000     0.13206
     5.50541     0.03078     0.11883     0.00000     0.14961
     5.51541     0.03333     0.13563     0.00000     0.16896
     5.52541     0.03563     0.15346     0.00000     0.18909
     5.53541     0.03759     0.17067     0.00000     0.20825
     5.54541     0.03906     0.18509     0.00000     0.22415
     5.55541     0.04001     0.19449     0.00000     0.23450
     5.56541     0.04045     0.19727     0.00000     0.23772
     5.57541     0.04044     0.19292     0.00000     0.23336
     5.58541     0.04007     0.18230     0.00000     0.22237
     5.59541     0.03940     0.16728     0.00000     0.20668
     5.60541     0.03843     0.15024     0.00000     0.18867
     5.61541     0.03709     0.13341     0.00000     0.17050
     5.62541     0.03535     0.11842     0.00000     0.15377
     5.63541     0.03327     0.10623     0.00000     0.13950
     5.64541     0.03095     0.09706     0.00000     0.12801
     5.65541     0.02862     0.09065     0.00000     0.11927
     5.66541     0.02646     0.08655     0.00000     0.11301
     5.67541     0.02464     0.08436     0.00000     0.10901
     5.68541     0.02327     0.08392     0.00000     0.10719
     5.69541     0.02242     0.08541     0.00000     0.10783
     5.70541     0.02212     0.08909     0.00000     0.11122
     5.71541     0.02242     0.09520     0.00000     0.11762
     5.72541     0.02331     0.10361     0.00000     0.12692
     5.73541     0.02476     0.11383     0.00000     0.13859
     5.74541     0.02672     0.12486     0.00000     0.15158
     5.75541     0.02905     0.13540     0.00000     0.16445
     5.76541     0.03150     0.14381     0.00000     0.17531
     5.77541     0.03377     0.14851     0.00000     0.18228
     5.78541     0.03549     0.14832     0.00000     0.18381
     5.79541     0.03637     0.14278     0.00000     0.17915
     5.80541     0.03629     0.13256     0.00000     0.16885
     5.81541     0.03539     0.11931     0.00000     0.15470
     5.82541     0.03397     0.10533     0.00000     0.13930
     5.83541     0.03250     0.09302     0.00000     0.12552
     5.84541     0.03138     0.08427     0.00000     0.11564
     5.85541     0.03084     0.08016     0.00000     0.11100
     5.86541     0.03090     0.08088     0.00000     0.11178
     5.87541     0.03132     0.08582     0.00000     0.11714
     5.88541     0.03173     0.09385     0.00000     0.12559
     5.89541     0.03178     0.10368     0.00000     0.13546
     5.90541     0.03119     0.11386     0.00000     0.14505
     5.91641     0.02994     0.12309     0.00000     0.15303
     5.92641     0.02813     0.13019     0.00000     0.15832
     5.93641     0.02603     0.13440     0.00000     0.16043
     5.94641     0.02395     0.13550     0.00000     0.15945
     5.95641     0.02213     0.13392     0.00000     0.15605
     5.96641     0.02082     0.13073     0.00000     0.15155
     5.97641     0.02016     0.12727     0.00000     0.14743
     5.98641     0.02021     0.12483     0.00000     0.14504
     5.99641     0.02099     0.12421     0.00000     0.14520
     6.00641     0.02240     0.12563     0.00000     0.14803
     6.01641     0.02432     0.12874     0.00000     0.15306
     6.02641     0.02660     0.13297     0.00000     0.15957
     6.03641     0.02910     0.13783     0.00000     0.16693
     6.04641     0.03170     0.14314     0.00000     0.17484
     6.05641     0.03427     0.14903     0.00000     0.18330
     6.06641     0.03667     0.15565     0.00000     0.19233
     6.07641     0.03869     0.16311     0.00000     0.20180
     6.08641     0.04014     0.17129     0.00000     0.21143
     6.09641     0.04085     0.17991     0.00000     0.22076
     6.10641     0.04081     0.18864     0.00000     0.22945
     6.11641     0.04012     0.19705     0.00000     0.23717
     6.12641     0.03898     0.20444     0.00000     0.24343
     6.13641     0.03761     0.20987     0.00000     0.24748
     6.14641     0.03612     0.21218     0.00000     0.24830
     6.15641     0.03467     0.21037     0.00000     0.24504
     6.16641     0.03330     0.20402     0.00000     0.23732
     6.17641     0.03215     0.19356     0.00000     0.22571
     6.18641     0.03135     0.18036     0.00000     0.21171
     6.19641     0.03106     0.16627     0.00000     0.19733
     6.20641     0.03146     0.15313     0.00000     0.18459
     6.21641     0.03266     0.14232     0.00000     0.17498
     6.22641     0.03471     0.13439     0.00000     0.16910
     6.23641     0.03756     0.12914     0.00000     0.16670
     6.24641     0.04106     0.12587     0.00000     0.16693
     6.25641     0.04484     0.12378     0.00000     0.16862
     6.26641     0.04837     0.12228     0.00000     0.17065
     6.27641     0.05103     0.12107     0.00000     0.17210
     6.28641     0.05224     0.12027     0.00000     0.17252
     6.29641     0.05174     0.12039     0.00000     0.17213
     6.30641     0.04960     0.12204     0.00000     0.17164
     6.31641     0.04637     0.12576     0.00000     0.17212
     6.32641     0.04272     0.13160     0.00000     0.17432
     6.33641     0.03937     0.13893     0.00000     0.17830
     6.34641     0.03661     0.14634     0.00000     0.18295
     6.35641     0.03446     0.15193     0.00000     0.18639
     6.36641     0.03263     0.15381     0.00000     0.18644
     6.37641     0.03071     0.15067     0.00000     0.18138
     6.38641     0.02844     0.14241     0.00000     0.17085
     6.39641     0.02583     0.13024     0.00000     0.15607
     6.40641     0.02311     0.11655     0.00000     0.13965
     6.41641     0.02065     0.10409     0.00000     0.12473
     6.42641     0.01887     0.09525     0.00000     0.11412
     6.43641     0.01800     0.09123     0.00000     0.10923
     6.44641     0.01807     0.09180     0.00000     0.10987
     6.45641     0.01888     0.09554     0.00000     0.11442
     6.46641     0.02009     0.10053     0.00000     0.12062
     6.47641     0.02133     0.10513     0.00000     0.12646
     6.48641     0.02231     0.10843     0.00000     0.13074
     6.49641     0.02287     0.11045     0.00000     0.13332
     6.50641     0.02294     0.11160     0.00000     0.13454
     6.51641     0.02253     0.11228     0.00000     0.13481
     6.52641     0.02167     0.11248     0.00000     0.13415
     6.53641     0.02046     0.11172     0.00000     0.13218
     6.54641     0.01901     0.10940     0.00000     0.12841
     6.55641     0.01750     0.10526     0.00000     0.12276
     6.56641     0.01621     0.09975     0.00000     0.11596
     6.57641     0.01542     0.09422     0.00000     0.10964
     6.58641     0.01542     0.09048     0.00000     0.10590
     6.59641     0.01637     0.09033     0.00000     0.10670
     6.60641     0.01823     0.09472     0.00000     0.11295
     6.61641     0.02070     0.10350     0.00000     0.12420
     6.62641     0.02334     0.11524     0.00000     0.13858
     6.63641     0.02565     0.12784     0.00000     0.15349
     6.64641     0.02726     0.13918     0.00000     0.16644
     6.65641     0.02806     0.14785     0.00000     0.17591
     6.66641     0.02819     0.15353     0.00000     0.18172
     6.67641     0.02799     0.15684     0.00000     0.18483
     6.68641     0.02782     0.15892     0.00000     0.18674
     6.69641     0.02794     0.16086     0.00000     0.18880
     6.70641     0.02840     0.16319     0.00000     0.19159
     6.71641     0.02912     0.16573     0.00000     0.19485
     6.72641     0.02990     0.16782     0.00000     0.19772
     6.73641     0.03065     0.16856     0.00000     0.19921
     6.74641     0.03139     0.16727     0.00000     0.19866
     6.75641     0.03222     0.16367     0.00000     0.19589
     6.76641     0.03340     0.15804     0.00000     0.19144
     6.77641     0.03502     0.15109     0.00000     0.18611
     6.78641     0.03715     0.14379     0.00000     0.18094
     6.79641     0.03961     0.13708     0.00000     0.17669
     6.80641     0.04208     0.13168     0.00000     0.17376
     6.81641     0.04415     0.12792     0.00000     0.17207
     6.82641     0.04544     0.12567     0.00000     0.17111
     6.83641     0.04565     0.12447     0.00000     0.17012
     6.84641     0.04465     0.12369     0.00000     0.16834
     6.85641     0.04258     0.12268     0.00000     0.16526
     6.86641     0.03974     0.12105     0.00000     0.16079
     6.87641     0.03658     0.11890     0.00000     0.15548
     6.88641     0.03362     0.11688     0.00000     0.15050
     6.89641     0.03132     0.11619     0.00000     0.14751
     6.90641     0.03009     0.11849     0.00000     0.14858
     6.91741     0.03018     0.12529     0.00000     0.15547
     6.92741     0.03158     0.13747     0.00000     0.16905
     6.93741     0.03407     0.15464     0.00000     0.18871
     6.94741     0.03713     0.17473     0.00000     0.21186
     6.95741     0.04008     0.19419     0.00000     0.23427
     6.96741     0.04215     0.20880     0.00000     0.25095
     6.97741     0.04288     0.21496     0.00000     0.25784
     6.98741     0.04221     0.21117     0.00000     0.25338
     6.99741     0.04063     0.19874     0.00000     0.23937
     7.00741     0.03899     0.18145     0.00000     0.22044
     7.01741     0.03818     0.16426     0.00000     0.20244
     7.02741     0.03875     0.15159     0.00000     0.19034
     7.03741     0.04063     0.14586     0.00000     0.18649
     7.04741     0.04323     0.14717     0.00000     0.19040
     7.05741     0.04558     0.15377     0.00000     0.19935
     7.06741     0.04696     0.16330     0.00000     0.21025
     7.07741     0.04691     0.17385     0.00000     0.22077
     7.08741     0.04561     0.18475     0.00000     0.23036
     7.09741     0.04356     0.19627     0.00000     0.23983
     7.10741     0.04146     0.20924     0.00000     0.25071
     7.11741     0.03984     0.22405     0.00000     0.26389
     7.12741     0.03890     0.24016     0.00000     0.27906
     7.13741     0.03854     0.25597     0.00000     0.29451
     7.14741     0.03838     0.26944     0.00000     0.30782
     7.15741     0.03806     0.27857     0.00000     0.31663
     7.16741     0.03736     0.28256     0.00000     0.31992
     7.17741     0.03628     0.28175     0.00000     0.31803
     7.18741     0.03500     0.27718     0.00000     0.31218
     7.19741     0.03379     0.26998     0.00000     0.30378
     7.20741     0.03293     0.26096     0.00000     0.29389
     7.21741     0.03252     0.25016     0.00000     0.28268
     7.22741     0.03261     0.23738     0.00000     0.26999
     7.23741     0.03311     0.22265     0.00000     0.25576
     7.24741     0.03391     0.20659     0.00000     0.24050
     7.25741     0.03490     0.19053     0.00000     0.22543
     7.26741     0.03593     0.17604     0.00000     0.21197
     7.27741     0.03682     0.16454     0.00000     0.20136
     7.28741     0.03737     0.15676     0.00000     0.19413
     7.29741     0.03742     0.15261     0.00000     0.19003
     7.30741     0.03682     0.15119     0.00000     0.18801
     7.31741     0.03555     0.15113     0.00000     0.18668
     7.32741     0.03376     0.15102     0.00000     0.18478
     7.33741     0.03170     0.14981     0.00000     0.18151
     7.34741     0.02973     0.14730     0.00000     0.17703
     7.35741     0.02829     0.14417     0.00000     0.17246
     7.36741     0.02776     0.14186     0.00000     0.16962
     7.37741     0.02842     0.14201     0.00000     0.17043
     7.38741     0.03028     0.14574     0.00000     0.17602
     7.39741     0.03307     0.15314     0.00000     0.18621
     7.40741     0.03627     0.16309     0.00000     0.19936
     7.41741     0.03916     0.17352     0.00000     0.21268
     7.42741     0.04109     0.18211     0.00000     0.22320
     7.43741     0.04159     0.18702     0.00000     0.22861
     7.44741     0.04057     0.18739     0.00000     0.22796
     7.45741     0.03827     0.18356     0.00000     0.22183
     7.46741     0.03525     0.17692     0.00000     0.21217
     7.47741     0.03219     0.16943     0.00000     0.20162
     7.48741     0.02974     0.16314     0.00000     0.19288
     7.49741     0.02840     0.15973     0.00000     0.18813
     7.50741     0.02845     0.16032     0.00000     0.18877
     7.51741     0.02992     0.16535     0.00000     0.19527
     7.52741     0.03260     0.17449     0.00000     0.20709
     7.53741     0.03608     0.18672     0.00000     0.22280
     7.54741     0.03985     0.20036     0.00000     0.24021
     7.55741     0.04338     0.21330     0.00000     0.25668
     7.56741     0.04617     0.22333     0.00000     0.26950
     7.57741     0.04787     0.22867     0.00000     0.27654
     7.58741     0.04827     0.22827     0.00000     0.27654
     7.59741     0.04732     0.22205     0.00000     0.26937
     7.60741     0.04518     0.21075     0.00000     0.25593
     7.61741     0.04214     0.19573     0.00000     0.23787
     7.62741     0.03863     0.17873     0.00000     0.21736
     7.63741     0.03519     0.16167     0.00000     0.19686
     7.64741     0.03233     0.14658     0.00000     0.17891
     7.65741     0.03044     0.13532     0.00000     0.16576
     7.66741     0.02978     0.12924     0.00000     0.15902
     7.67741     0.03031     0.12888     0.00000     0.15919
     7.68741     0.03177     0.13367     0.00000     0.16544
     7.69741     0.03370     0.14203     0.00000     0.17573
     7.70741     0.03559     0.15183     0.00000     0.18742
     7.71741     0.03704     0.16092     0.00000     0.19796
     7.72741     0.03783     0.16757     0.00000     0.20540
     7.73741     0.03803     0.17087     0.00000     0.20890
     7.74741     0.03784     0.17070     0.00000     0.20854
     7.75741     0.03761     0.16751     0.00000     0.20512
     7.76741     0.03764     0.16213     0.00000     0.19977
     7.77741     0.03811     0.15556     0.00000     0.19367
     7.78741     0.03911     0.14884     0.00000     0.18795
     7.79741     0.04057     0.14278     0.00000     0.18335
     7.80741     0.04231     0.13794     0.00000     0.18025
     7.81741     0.04413     0.13450     0.00000     0.17863
     7.82741     0.04579     0.13230     0.00000     0.17809
     7.83741     0.04708     0.13083     0.00000     0.17791
     7.84741     0.04790     0.12956     0.00000     0.17746
     7.85741     0.04827     0.12809     0.00000     0.17636
     7.86741     0.04828     0.12643     0.00000     0.17471
     7.87741     0.04818     0.12493     0.00000     0.17311
     7.88741     0.04810     0.12412     0.00000     0.17222
     7.89741     0.04806     0.12432     0.00000     0.17238
     7.90741     0.04784     0.12547     0.00000     0.17331
     7.91841     0.04702     0.12694     0.00000     0.17396
     7.92841     0.04517     0.12780     0.00000     0.17297
     7.93841     0.04204     0.12725     0.00000     0.16929
     7.94841     0.03773     0.12493     0.00000     0.16266
     7.95841     0.03270     0.12115     0.00000     0.15385
     7.96841     0.02762     0.11678     0.00000     0.14440
     7.97841     0.02321     0.11306     0.00000     0.13627
     7.98841     0.02003     0.11107     0.00000     0.13110
     7.99841     0.01831     0.11147     0.00000     0.12978
     8.00841     0.01798     0.11421     0.00000     0.13219
     8.01841     0.01868     0.11856     0.00000     0.13724
     8.02841     0.01994     0.12347     0.00000     0.14341
     8.03841     0.02130     0.12787     0.00000     0.14917
     8.04841     0.02242     0.13108     0.00000     0.15350
     8.05841     0.02312     0.13296     0.00000     0.15608
     8.06841     0.02336     0.13370     0.00000     0.15706
     8.07841     0.02320     0.13367     0.00000     0.15687
     8.08841     0.02273     0.13308     0.00000     0.15581
     8.09841     0.02209     0.13212     0.00000     0.15421
     8.10841     0.02142     0.13096     0.00000     0.15238
     8.11841     0.02086     0.12995     0.00000     0.15081
     8.12841     0.02056     0.12967     0.00000     0.15023
     8.13841     0.02068     0.13077     0.00000     0.15145
     8.14841     0.02132     0.13360     0.00000     0.15492
     8.15841     0.02249     0.13808     0.00000     0.16057
     8.16841     0.02415     0.14367     0.00000     0.16782
     8.17841     0.02617     0.14959     0.00000     0.17576
     8.18841     0.02840     0.15515     0.00000     0.18355
     8.19841     0.03066     0.15991     0.00000     0.19057
     8.20841     0.03275     0.16368     0.00000     0.19643
     8.21841     0.03444     0.16631     0.00000     0.20075
     8.22841     0.03552     0.16756     0.00000     0.20308
     8.23841     0.03587     0.16714     0.00000     0.20301
     8.24841     0.03545     0.16479     0.00000     0.20024
     8.25841     0.03435     0.16045     0.00000     0.19480
     8.26841     0.03271     0.15428     0.00000     0.18699
     8.27841     0.03071     0.14654     0.00000     0.17725
     8.28841     0.02844     0.13760     0.00000     0.16604
     8.29841     0.02600     0.12779     0.00000     0.15380
     8.30841     0.02346     0.11774     0.00000     0.14120
     8.31841     0.02093     0.10833     0.00000     0.12926
     8.32841     0.01860     0.10069     0.00000     0.11929
     8.33841     0.01671     0.09594     0.00000     0.11265
     8.34841     0.01546     0.09470     0.00000     0.11016
     8.35841     0.01496     0.09697     0.00000     0.11193
     8.36841     0.01522     0.10190     0.00000     0.11712
     8.37841     0.01614     0.10816     0.00000     0.12430
     8.38841     0.01754     0.11429     0.00000     0.13183
     8.39841     0.01919     0.11920     0.00000     0.13839
     8.40841     0.02094     0.12255     0.00000     0.14349
