#K-Path          Energy     s      p      d    tot
# NKPTS & NBANDS:  19 656
# Band-Index    1
   0.54025     11.450816  0.000  0.003  0.000  0.004
   0.57496     11.442867  0.000  0.000  0.000  0.000
 
# Band-Index  554
   0.57496     11.448373  0.000  0.002  0.000  0.002
   0.54025     11.455924  0.000  0.000  0.000  0.001
   0.50553     11.447198  0.000  0.001  0.000  0.003
   0.47082     11.452282  0.000  0.002  0.000  0.004
   0.43610     11.456385  0.001  0.002  0.000  0.003
   0.40139     11.458907  0.000  0.002  0.000  0.002
   0.36667     11.449082  0.000  0.000  0.000  0.002
   0.33196     11.426869  0.000  0.002  0.000  0.002
   0.33196     11.426869  0.000  0.002  0.000  0.002
   0.29145     11.450812  0.000  0.000  0.000  0.000
   0.25095     11.463571  0.002  0.002  0.000  0.003
   0.21045     11.408557  0.000  0.000  0.000  0.001
   0.21045     11.408557  0.000  0.000  0.000  0.001
   0.17538     11.439114  0.000  0.002  0.000  0.002
   0.14030     11.428145  0.000  0.000  0.000  0.003
   0.10523     11.427169  0.003  0.006  0.000  0.008
   0.07015     11.418221  0.001  0.003  0.000  0.004
   0.03508     11.462019  0.000  0.001  0.000  0.003
   0.00000     11.448373  0.000  0.002  0.000  0.002
 
# Band-Index  555
   0.00000     11.449722  0.000  0.001  0.000  0.002
   0.03508     11.483893  0.000  0.000  0.000  0.001
   0.07015     11.425249  0.000  0.002  0.000  0.004
   0.10523     11.434679  0.001  0.006  0.000  0.007
   0.14030     11.439369  0.000  0.002  0.000  0.002
   0.17538     11.450354  0.000  0.002  0.000  0.003
   0.21045     11.414226  0.000  0.000  0.000  0.000
   0.21045     11.414226  0.000  0.000  0.000  0.000
   0.25095     11.479897  0.001  0.003  0.000  0.003
   0.29145     11.460646  0.000  0.002  0.000  0.002
   0.33196     11.459548  0.000  0.002  0.000  0.003
   0.33196     11.459548  0.000  0.002  0.000  0.003
   0.36667     11.460085  0.000  0.000  0.000  0.000
   0.40139     11.468503  0.001  0.001  0.000  0.002
   0.43610     11.470403  0.002  0.002  0.000  0.004
   0.47082     11.469149  0.001  0.004  0.000  0.005
   0.50553     11.467257  0.000  0.002  0.000  0.003
   0.54025     11.472171  0.001  0.001  0.000  0.003
   0.57496     11.449722  0.000  0.001  0.000  0.002
 
# Band-Index  556
   0.57496     11.468441  0.000  0.000  0.000  0.001
   0.54025     11.484227  0.000  0.000  0.000  0.000
   0.50553     11.479935  0.000  0.004  0.000  0.004
   0.47082     11.481095  0.001  0.003  0.000  0.004
   0.43610     11.483729  0.000  0.003  0.000  0.003
   0.40139     11.491109  0.000  0.004  0.000  0.004
   0.36667     11.465280  0.000  0.000  0.000  0.000
   0.33196     11.471754  0.002  0.002  0.000  0.005
   0.33196     11.471754  0.002  0.002  0.000  0.005
   0.29145     11.481405  0.002  0.003  0.000  0.006
   0.25095     11.499035  0.000  0.002  0.000  0.004
   0.21045     11.420229  0.000  0.001  0.000  0.003
   0.21045     11.420229  0.000  0.001  0.000  0.003
   0.17538     11.474855  0.000  0.003  0.000  0.003
   0.14030     11.448546  0.002  0.005  0.000  0.007
   0.10523     11.449834  0.000  0.000  0.000  0.000
   0.07015     11.433932  0.001  0.004  0.000  0.006
   0.03508     11.494039  0.001  0.003  0.000  0.005
   0.00000     11.468441  0.000  0.000  0.000  0.001
 
# Band-Index  557
   0.00000     11.486573  0.000  0.000  0.000  0.000
   0.03508     11.498123  0.000  0.002  0.000  0.002
   0.07015     11.443770  0.000  0.001  0.000  0.002
   0.10523     11.458260  0.000  0.001  0.000  0.001
   0.14030     11.477298  0.000  0.003  0.000  0.004
   0.17538     11.501199  0.001  0.003  0.000  0.003
   0.21045     11.432924  0.000  0.001  0.000  0.002
   0.21045     11.432924  0.000  0.001  0.000  0.002
   0.25095     11.503147  0.000  0.001  0.000  0.001
   0.29145     11.498923  0.003  0.005  0.000  0.008
   0.33196     11.490756  0.000  0.007  0.000  0.007
   0.33196     11.490756  0.000  0.007  0.000  0.007
   0.36667     11.470418  0.001  0.002  0.000  0.003
   0.40139     11.501947  0.000  0.001  0.000  0.002
   0.43610     11.488291  0.000  0.000  0.000  0.003
   0.47082     11.503202  0.000  0.003  0.000  0.005
   0.50553     11.490024  0.000  0.001  0.000  0.002
   0.54025     11.498585  0.000  0.001  0.000  0.002
   0.57496     11.486573  0.000  0.000  0.000  0.000
 
# Band-Index  558
   0.57496     11.495039  0.000  0.000  0.000  0.000
   0.54025     11.503772  0.000  0.000  0.000  0.001
   0.50553     11.493715  0.000  0.002  0.000  0.003
   0.47082     11.511784  0.001  0.001  0.000  0.004
   0.43610     11.512858  0.001  0.003  0.000  0.004
   0.40139     11.537929  0.001  0.003  0.000  0.003
   0.36667     11.493318  0.001  0.001  0.000  0.003
   0.33196     11.498979  0.000  0.003  0.000  0.003
   0.33196     11.498979  0.000  0.003  0.000  0.003
   0.29145     11.516044  0.002  0.004  0.000  0.005
   0.25095     11.524043  0.000  0.000  0.000  0.001
   0.21045     11.470957  0.001  0.003  0.000  0.004
   0.21045     11.470957  0.001  0.003  0.000  0.004
   0.17538     11.516256  0.001  0.002  0.000  0.004
   0.14030     11.495907  0.000  0.000  0.000  0.002
   0.10523     11.462202  0.000  0.001  0.000  0.001
   0.07015     11.469855  0.000  0.003  0.000  0.004
   0.03508     11.509773  0.003  0.003  0.000  0.004
   0.00000     11.495039  0.000  0.000  0.000  0.000
 
# Band-Index  559
   0.00000     11.503624  0.001  0.002  0.000  0.003
   0.03508     11.518639  0.000  0.001  0.000  0.001
   0.07015     11.482387  0.000  0.002  0.000  0.002
   0.10523     11.485313  0.000  0.000  0.000  0.000
   0.14030     11.521294  0.001  0.003  0.000  0.005
   0.17538     11.527973  0.001  0.002  0.000  0.003
   0.21045     11.510301  0.001  0.003  0.000  0.005
   0.21045     11.510301  0.001  0.003  0.000  0.005
   0.25095     11.529534  0.000  0.000  0.000  0.001
   0.29145     11.525512  0.001  0.001  0.000  0.003
   0.33196     11.513521  0.002  0.004  0.000  0.005
   0.33196     11.513521  0.002  0.004  0.000  0.005
   0.36667     11.515523  0.000  0.003  0.000  0.005
   0.40139     11.538593  0.000  0.003  0.000  0.004
   0.43610     11.526971  0.000  0.004  0.000  0.004
   0.47082     11.520053  0.000  0.002  0.000  0.004
   0.50553     11.506134  0.000  0.001  0.000  0.001
   0.54025     11.515166  0.000  0.003  0.000  0.003
   0.57496     11.503624  0.001  0.002  0.000  0.003
 
# Band-Index  560
   0.57496     11.511639  0.000  0.000  0.000  0.000
   0.54025     11.527064  0.000  0.003  0.000  0.004
   0.50553     11.512857  0.000  0.000  0.000  0.001
   0.47082     11.532657  0.000  0.000  0.000  0.002
   0.43610     11.539827  0.000  0.002  0.000  0.002
   0.40139     11.576622  0.000  0.003  0.000  0.004
   0.36667     11.541650  0.001  0.004  0.000  0.005
   0.33196     11.542965  0.002  0.004  0.000  0.004
   0.33196     11.542965  0.002  0.004  0.000  0.004
   0.29145     11.539446  0.000  0.000  0.000  0.000
   0.25095     11.533016  0.000  0.000  0.000  0.000
   0.21045     11.552948  0.001  0.003  0.000  0.005
   0.21045     11.552948  0.001  0.003  0.000  0.005
   0.17538     11.551631  0.000  0.002  0.000  0.002
   0.14030     11.538411  0.001  0.003  0.000  0.006
   0.10523     11.489876  0.000  0.003  0.000  0.003
   0.07015     11.499845  0.000  0.005  0.000  0.005
   0.03508     11.525137  0.000  0.000  0.000  0.001
   0.00000     11.511639  0.000  0.000  0.000  0.000
 
# Band-Index  561
   0.00000     11.528981  0.000  0.002  0.000  0.002
   0.03508     11.536533  0.000  0.001  0.000  0.002
   0.07015     11.512991  0.000  0.002  0.000  0.002
   0.10523     11.521294  0.000  0.003  0.000  0.005
   0.14030     11.552186  0.000  0.002  0.000  0.004
   0.17538     11.563469  0.000  0.002  0.000  0.004
   0.21045     11.561772  0.000  0.002  0.000  0.002
   0.21045     11.561772  0.000  0.002  0.000  0.002
   0.25095     11.552342  0.001  0.002  0.000  0.004
   0.29145     11.548146  0.000  0.000  0.000  0.001
   0.33196     11.566998  0.002  0.004  0.000  0.005
   0.33196     11.566998  0.002  0.004  0.000  0.005
   0.36667     11.556755  0.001  0.002  0.000  0.006
   0.40139     11.583646  0.000  0.001  0.000  0.003
   0.43610     11.548361  0.000  0.002  0.000  0.005
   0.47082     11.540675  0.000  0.001  0.000  0.001
   0.50553     11.519488  0.000  0.004  0.000  0.004
   0.54025     11.537856  0.000  0.002  0.000  0.003
   0.57496     11.528981  0.000  0.002  0.000  0.002
 
# Band-Index  562
   0.57496     11.548278  0.000  0.001  0.000  0.001
   0.54025     11.548500  0.000  0.002  0.000  0.003
   0.50553     11.535159  0.000  0.003  0.000  0.005
   0.47082     11.548181  0.000  0.001  0.000  0.003
   0.43610     11.560756  0.000  0.003  0.000  0.004
   0.40139     11.595883  0.000  0.002  0.000  0.002
   0.36667     11.568240  0.000  0.003  0.000  0.004
   0.33196     11.590074  0.002  0.004  0.000  0.005
   0.33196     11.590074  0.002  0.004  0.000  0.005
   0.29145     11.564015  0.000  0.002  0.000  0.004
   0.25095     11.563407  0.001  0.004  0.000  0.005
   0.21045     11.586131  0.000  0.003  0.000  0.003
   0.21045     11.586131  0.000  0.003  0.000  0.003
   0.17538     11.588222  0.000  0.002  0.000  0.003
   0.14030     11.570072  0.000  0.001  0.000  0.001
   0.10523     11.548533  0.000  0.004  0.000  0.006
   0.07015     11.519091  0.000  0.005  0.000  0.006
   0.03508     11.545346  0.000  0.001  0.000  0.003
   0.00000     11.548278  0.000  0.001  0.000  0.001
 
# Band-Index  563
   0.00000     11.561014  0.000  0.000  0.000  0.003
   0.03508     11.551066  0.000  0.000  0.000  0.000
   0.07015     11.529047  0.001  0.004  0.000  0.004
   0.10523     11.563067  0.001  0.003  0.000  0.005
   0.14030     11.590280  0.000  0.004  0.000  0.005
   0.17538     11.591232  0.000  0.002  0.000  0.003
   0.21045     11.605172  0.000  0.002  0.000  0.003
   0.21045     11.605172  0.000  0.002  0.000  0.003
   0.25095     11.573061  0.002  0.003  0.000  0.004
   0.29145     11.577239  0.001  0.002  0.000  0.004
   0.33196     11.606615  0.001  0.001  0.000  0.003
   0.33196     11.606615  0.001  0.001  0.000  0.003
   0.36667     11.577014  0.001  0.003  0.000  0.003
   0.40139     11.598889  0.001  0.003  0.000  0.003
   0.43610     11.579484  0.000  0.003  0.000  0.004
   0.47082     11.557533  0.000  0.003  0.000  0.004
   0.50553     11.537649  0.000  0.004  0.000  0.005
   0.54025     11.555422  0.000  0.002  0.000  0.002
   0.57496     11.561014  0.000  0.000  0.000  0.003
 
# Band-Index  564
   0.57496     11.595278  0.000  0.002  0.000  0.003
   0.54025     11.564220  0.000  0.001  0.000  0.001
   0.50553     11.569993  0.000  0.002  0.000  0.002
   0.47082     11.585172  0.001  0.003  0.000  0.004
   0.43610     11.588732  0.000  0.003  0.000  0.005
   0.40139     11.610710  0.002  0.003  0.000  0.005
   0.36667     11.596530  0.001  0.002  0.000  0.003
   0.33196     11.627604  0.002  0.002  0.000  0.005
   0.33196     11.627604  0.002  0.002  0.000  0.005
   0.29145     11.593278  0.001  0.002  0.000  0.003
   0.25095     11.588485  0.000  0.003  0.000  0.004
   0.21045     11.617432  0.001  0.004  0.000  0.005
   0.21045     11.617432  0.001  0.004  0.000  0.005
   0.17538     11.598403  0.000  0.000  0.000  0.003
   0.14030     11.593564  0.001  0.004  0.000  0.004
   0.10523     11.590697  0.002  0.002  0.000  0.004
   0.07015     11.549877  0.000  0.000  0.000  0.001
   0.03508     11.568970  0.000  0.000  0.000  0.001
   0.00000     11.595278  0.000  0.002  0.000  0.003
 
# Band-Index  565
   0.00000     11.609203  0.001  0.004  0.000  0.005
   0.03508     11.575292  0.000  0.000  0.000  0.000
   0.07015     11.575973  0.001  0.003  0.000  0.004
   0.10523     11.600739  0.001  0.002  0.000  0.004
   0.14030     11.612090  0.001  0.002  0.000  0.004
   0.17538     11.607126  0.001  0.003  0.000  0.004
   0.21045     11.632501  0.002  0.003  0.000  0.007
   0.21045     11.632501  0.002  0.003  0.000  0.007
   0.25095     11.602627  0.000  0.003  0.000  0.003
   0.29145     11.620579  0.000  0.001  0.000  0.002
   0.33196     11.650627  0.001  0.003  0.000  0.005
   0.33196     11.650627  0.001  0.003  0.000  0.005
   0.36667     11.609866  0.001  0.002  0.000  0.004
   0.40139     11.630874  0.001  0.000  0.000  0.002
   0.43610     11.611313  0.001  0.004  0.000  0.004
   0.47082     11.608929  0.000  0.003  0.000  0.004
   0.50553     11.578505  0.000  0.002  0.000  0.002
   0.54025     11.572454  0.000  0.000  0.000  0.000
   0.57496     11.609203  0.001  0.004  0.000  0.005
 
# Band-Index  566
   0.57496     11.617192  0.000  0.006  0.000  0.007
   0.54025     11.578692  0.000  0.000  0.000  0.000
   0.50553     11.584449  0.000  0.003  0.000  0.003
   0.47082     11.611209  0.000  0.002  0.000  0.004
   0.43610     11.629966  0.001  0.004  0.000  0.005
   0.40139     11.648499  0.001  0.005  0.000  0.006
   0.36667     11.632445  0.000  0.003  0.000  0.004
   0.33196     11.663399  0.000  0.004  0.000  0.004
   0.33196     11.663399  0.000  0.004  0.000  0.004
   0.29145     11.626867  0.002  0.002  0.000  0.005
   0.25095     11.627193  0.000  0.002  0.000  0.003
   0.21045     11.648136  0.000  0.000  0.000  0.000
   0.21045     11.648136  0.000  0.000  0.000  0.000
   0.17538     11.624151  0.001  0.003  0.000  0.004
   0.14030     11.639398  0.000  0.000  0.000  0.000
   0.10523     11.608407  0.000  0.002  0.000  0.002
   0.07015     11.586637  0.001  0.003  0.000  0.004
   0.03508     11.579553  0.000  0.005  0.000  0.005
   0.00000     11.617192  0.000  0.006  0.000  0.007
 
# Band-Index  567
   0.00000     11.629979  0.000  0.000  0.000  0.000
   0.03508     11.588192  0.000  0.003  0.000  0.003
   0.07015     11.601762  0.000  0.001  0.000  0.003
   0.10523     11.624970  0.000  0.002  0.000  0.003
   0.14030     11.644371  0.000  0.000  0.000  0.001
   0.17538     11.644523  0.000  0.002  0.000  0.003
   0.21045     11.673270  0.001  0.002  0.000  0.004
   0.21045     11.673270  0.001  0.002  0.000  0.004
   0.25095     11.631920  0.000  0.005  0.000  0.005
   0.29145     11.641384  0.001  0.003  0.000  0.003
   0.33196     11.691732  0.000  0.001  0.000  0.001
   0.33196     11.691732  0.000  0.001  0.000  0.001
   0.36667     11.648665  0.000  0.002  0.000  0.003
   0.40139     11.667802  0.000  0.003  0.000  0.004
   0.43610     11.632500  0.000  0.001  0.000  0.001
   0.47082     11.641169  0.000  0.002  0.000  0.005
   0.50553     11.597528  0.000  0.003  0.000  0.003
   0.54025     11.588923  0.000  0.002  0.000  0.002
   0.57496     11.629979  0.000  0.000  0.000  0.000
 
# Band-Index  568
   0.57496     11.657086  0.000  0.004  0.000  0.004
   0.54025     11.596151  0.000  0.000  0.000  0.000
   0.50553     11.614877  0.000  0.004  0.000  0.004
   0.47082     11.653124  0.000  0.003  0.000  0.004
   0.43610     11.658828  0.001  0.004  0.000  0.005
   0.40139     11.673460  0.003  0.007  0.000  0.011
   0.36667     11.667933  0.001  0.004  0.000  0.005
   0.33196     11.702630  0.000  0.002  0.000  0.002
   0.33196     11.702630  0.000  0.002  0.000  0.002
   0.29145     11.653471  0.000  0.001  0.000  0.002
   0.25095     11.649388  0.001  0.000  0.000  0.003
   0.21045     11.692246  0.000  0.001  0.000  0.001
   0.21045     11.692246  0.000  0.001  0.000  0.001
   0.17538     11.654222  0.000  0.001  0.000  0.001
   0.14030     11.648855  0.000  0.000  0.000  0.000
   0.10523     11.632755  0.000  0.001  0.000  0.002
   0.07015     11.613735  0.000  0.000  0.000  0.002
   0.03508     11.598610  0.000  0.002  0.000  0.003
   0.00000     11.657086  0.000  0.004  0.000  0.004
 
# Band-Index  569
   0.00000     11.657223  0.000  0.003  0.000  0.003
   0.03508     11.608788  0.000  0.001  0.000  0.001
   0.07015     11.618129  0.000  0.002  0.000  0.002
   0.10523     11.649872  0.000  0.001  0.000  0.002
   0.14030     11.657211  0.000  0.003  0.000  0.003
   0.17538     11.661758  0.001  0.002  0.000  0.005
   0.21045     11.706882  0.000  0.004  0.000  0.004
   0.21045     11.706882  0.000  0.004  0.000  0.004
   0.25095     11.658659  0.000  0.000  0.000  0.002
   0.29145     11.661010  0.000  0.000  0.000  0.002
   0.33196     11.731686  0.000  0.003  0.000  0.003
   0.33196     11.731686  0.000  0.003  0.000  0.003
   0.36667     11.678117  0.000  0.002  0.000  0.003
   0.40139     11.690488  0.000  0.002  0.000  0.002
   0.43610     11.668776  0.002  0.005  0.000  0.006
   0.47082     11.669201  0.000  0.002  0.000  0.003
   0.50553     11.621655  0.000  0.003  0.000  0.003
   0.54025     11.608552  0.000  0.003  0.000  0.003
   0.57496     11.657223  0.000  0.003  0.000  0.003
 
# Band-Index  570
   0.57496     11.678436  0.000  0.001  0.000  0.001
   0.54025     11.618893  0.000  0.001  0.000  0.002
   0.50553     11.633016  0.000  0.003  0.000  0.004
   0.47082     11.683303  0.001  0.004  0.000  0.006
   0.43610     11.685131  0.001  0.005  0.000  0.007
   0.40139     11.704373  0.002  0.004  0.000  0.006
   0.36667     11.684588  0.000  0.000  0.000  0.001
   0.33196     11.745386  0.000  0.003  0.000  0.003
   0.33196     11.745386  0.000  0.003  0.000  0.003
   0.29145     11.664359  0.000  0.002  0.000  0.002
   0.25095     11.674175  0.001  0.002  0.000  0.002
   0.21045     11.717375  0.001  0.002  0.000  0.003
   0.21045     11.717375  0.001  0.002  0.000  0.003
   0.17538     11.695006  0.001  0.003  0.000  0.003
   0.14030     11.659407  0.000  0.001  0.000  0.001
   0.10523     11.657527  0.001  0.004  0.000  0.006
   0.07015     11.629899  0.001  0.001  0.000  0.004
   0.03508     11.627043  0.000  0.001  0.000  0.002
   0.00000     11.678436  0.000  0.001  0.000  0.001
 
# Band-Index  571
   0.00000     11.686459  0.000  0.000  0.000  0.000
   0.03508     11.627799  0.000  0.003  0.000  0.004
   0.07015     11.648653  0.000  0.003  0.000  0.003
   0.10523     11.679135  0.001  0.003  0.000  0.004
   0.14030     11.670111  0.000  0.000  0.000  0.001
   0.17538     11.720422  0.000  0.002  0.000  0.003
   0.21045     11.723129  0.000  0.001  0.000  0.001
   0.21045     11.723129  0.000  0.001  0.000  0.001
   0.25095     11.692959  0.001  0.003  0.000  0.005
   0.29145     11.673108  0.000  0.002  0.000  0.003
   0.33196     11.755808  0.000  0.003  0.000  0.004
   0.33196     11.755808  0.000  0.003  0.000  0.004
   0.36667     11.699996  0.000  0.003  0.000  0.004
   0.40139     11.710691  0.003  0.005  0.000  0.008
   0.43610     11.705780  0.000  0.001  0.000  0.001
   0.47082     11.697715  0.000  0.004  0.000  0.004
   0.50553     11.647726  0.000  0.001  0.000  0.002
   0.54025     11.623181  0.000  0.001  0.000  0.002
   0.57496     11.686459  0.000  0.000  0.000  0.000
 
# Band-Index  572
   0.57496     11.695017  0.002  0.004  0.000  0.005
   0.54025     11.644953  0.000  0.002  0.000  0.002
   0.50553     11.655806  0.000  0.002  0.000  0.002
   0.47082     11.703827  0.000  0.001  0.000  0.001
   0.43610     11.713388  0.000  0.002  0.000  0.003
   0.40139     11.737700  0.001  0.003  0.000  0.004
   0.36667     11.731013  0.000  0.001  0.000  0.003
   0.33196     11.771922  0.000  0.001  0.000  0.002
   0.33196     11.771922  0.000  0.001  0.000  0.002
   0.29145     11.698643  0.002  0.004  0.000  0.006
   0.25095     11.709787  0.001  0.004  0.000  0.005
   0.21045     11.747380  0.000  0.001  0.000  0.001
   0.21045     11.747380  0.000  0.001  0.000  0.001
   0.17538     11.741671  0.000  0.000  0.000  0.000
   0.14030     11.681539  0.000  0.003  0.000  0.003
   0.10523     11.703030  0.000  0.001  0.000  0.002
   0.07015     11.670543  0.000  0.004  0.000  0.005
   0.03508     11.638498  0.000  0.001  0.000  0.001
   0.00000     11.695017  0.002  0.004  0.000  0.005
 
# Band-Index  573
   0.00000     11.699438  0.000  0.002  0.000  0.003
   0.03508     11.645999  0.000  0.002  0.000  0.002
   0.07015     11.687461  0.000  0.003  0.000  0.004
   0.10523     11.708470  0.000  0.001  0.000  0.003
   0.14030     11.685968  0.000  0.002  0.000  0.002
   0.17538     11.749721  0.000  0.001  0.000  0.001
   0.21045     11.777932  0.000  0.002  0.000  0.003
   0.21045     11.777932  0.000  0.002  0.000  0.003
   0.25095     11.727206  0.000  0.005  0.000  0.005
   0.29145     11.709039  0.000  0.002  0.000  0.002
   0.33196     11.780766  0.000  0.000  0.000  0.000
   0.33196     11.780766  0.000  0.000  0.000  0.000
   0.36667     11.756039  0.000  0.004  0.000  0.005
   0.40139     11.760411  0.002  0.004  0.000  0.006
   0.43610     11.730627  0.000  0.003  0.000  0.004
   0.47082     11.716588  0.000  0.002  0.000  0.003
   0.50553     11.672477  0.000  0.001  0.000  0.001
   0.54025     11.666043  0.000  0.001  0.000  0.002
   0.57496     11.699438  0.000  0.002  0.000  0.003
 
# Band-Index  574
   0.57496     11.706909  0.000  0.000  0.000  0.001
   0.54025     11.670126  0.000  0.004  0.000  0.004
   0.50553     11.681849  0.000  0.003  0.000  0.003
   0.47082     11.739505  0.000  0.001  0.000  0.003
   0.43610     11.742269  0.000  0.001  0.000  0.002
   0.40139     11.774180  0.000  0.001  0.000  0.001
   0.36667     11.760235  0.001  0.002  0.000  0.005
   0.33196     11.789706  0.000  0.000  0.000  0.000
   0.33196     11.789706  0.000  0.000  0.000  0.000
   0.29145     11.727143  0.000  0.004  0.000  0.004
   0.25095     11.746553  0.000  0.001  0.000  0.002
   0.21045     11.790449  0.001  0.001  0.000  0.003
   0.21045     11.790449  0.001  0.001  0.000  0.003
   0.17538     11.758318  0.000  0.000  0.000  0.001
   0.14030     11.706470  0.000  0.000  0.000  0.000
   0.10523     11.732716  0.000  0.001  0.000  0.003
   0.07015     11.696657  0.001  0.003  0.000  0.004
   0.03508     11.654561  0.000  0.001  0.000  0.001
   0.00000     11.706909  0.000  0.000  0.000  0.001
 
# Band-Index  575
   0.00000     11.715294  0.000  0.000  0.000  0.000
   0.03508     11.667017  0.000  0.002  0.000  0.002
   0.07015     11.716061  0.000  0.001  0.000  0.003
   0.10523     11.747002  0.000  0.003  0.000  0.003
   0.14030     11.713571  0.000  0.002  0.000  0.004
   0.17538     11.777278  0.000  0.002  0.000  0.004
   0.21045     11.796838  0.000  0.001  0.000  0.001
   0.21045     11.796838  0.000  0.001  0.000  0.001
   0.25095     11.754376  0.000  0.001  0.000  0.002
   0.29145     11.744113  0.001  0.003  0.000  0.004
   0.33196     11.793227  0.000  0.000  0.000  0.001
   0.33196     11.793227  0.000  0.000  0.000  0.001
   0.36667     11.767834  0.001  0.004  0.000  0.004
   0.40139     11.782307  0.000  0.002  0.000  0.003
   0.43610     11.757765  0.000  0.003  0.000  0.003
   0.47082     11.745453  0.000  0.003  0.000  0.003
   0.50553     11.698228  0.000  0.002  0.000  0.002
   0.54025     11.686665  0.000  0.002  0.000  0.002
   0.57496     11.715294  0.000  0.000  0.000  0.000
 
# Band-Index  576
   0.57496     11.718923  0.000  0.002  0.000  0.002
   0.54025     11.691106  0.000  0.001  0.000  0.001
   0.50553     11.708895  0.000  0.001  0.000  0.001
   0.47082     11.761242  0.000  0.002  0.000  0.003
   0.43610     11.762097  0.000  0.004  0.000  0.005
   0.40139     11.786340  0.000  0.001  0.000  0.001
   0.36667     11.795603  0.001  0.003  0.000  0.004
   0.33196     11.797087  0.000  0.000  0.000  0.000
   0.33196     11.797087  0.000  0.000  0.000  0.000
   0.29145     11.756119  0.000  0.003  0.000  0.004
   0.25095     11.759239  0.000  0.000  0.000  0.000
   0.21045     11.820554  0.000  0.001  0.000  0.003
   0.21045     11.820554  0.000  0.001  0.000  0.003
   0.17538     11.788176  0.000  0.002  0.000  0.002
   0.14030     11.745199  0.000  0.002  0.000  0.003
   0.10523     11.758956  0.000  0.004  0.000  0.004
   0.07015     11.727176  0.000  0.003  0.000  0.003
   0.03508     11.672600  0.000  0.003  0.000  0.003
   0.00000     11.718923  0.000  0.002  0.000  0.002
 
# Band-Index  577
   0.00000     11.723650  0.000  0.001  0.000  0.001
   0.03508     11.688957  0.000  0.001  0.000  0.001
   0.07015     11.737297  0.000  0.002  0.000  0.003
   0.10523     11.764156  0.000  0.001  0.000  0.001
   0.14030     11.763207  0.000  0.003  0.000  0.004
   0.17538     11.811026  0.000  0.003  0.000  0.004
   0.21045     11.836940  0.001  0.002  0.000  0.003
   0.21045     11.836940  0.001  0.002  0.000  0.003
   0.25095     11.764893  0.000  0.000  0.000  0.000
   0.29145     11.770188  0.001  0.004  0.000  0.005
   0.33196     11.801589  0.000  0.000  0.000  0.000
   0.33196     11.801589  0.000  0.000  0.000  0.000
   0.36667     11.808154  0.000  0.002  0.000  0.003
   0.40139     11.788950  0.000  0.000  0.000  0.000
   0.43610     11.774568  0.000  0.002  0.000  0.002
   0.47082     11.777972  0.000  0.003  0.000  0.004
   0.50553     11.725753  0.000  0.003  0.000  0.004
   0.54025     11.704153  0.000  0.001  0.000  0.002
   0.57496     11.723650  0.000  0.001  0.000  0.001
 
# Band-Index  578
   0.57496     11.732737  0.000  0.004  0.000  0.004
   0.54025     11.710470  0.000  0.003  0.000  0.003
   0.50553     11.742142  0.001  0.002  0.000  0.004
   0.47082     11.787392  0.000  0.003  0.000  0.003
   0.43610     11.788929  0.001  0.004  0.000  0.005
   0.40139     11.796477  0.000  0.001  0.000  0.001
   0.36667     11.821118  0.001  0.003  0.000  0.004
   0.33196     11.809384  0.000  0.000  0.000  0.000
   0.33196     11.809384  0.000  0.000  0.000  0.000
   0.29145     11.777250  0.002  0.007  0.000  0.008
   0.25095     11.779853  0.001  0.003  0.000  0.004
   0.21045     11.843658  0.001  0.003  0.000  0.004
   0.21045     11.843658  0.001  0.003  0.000  0.004
   0.17538     11.827759  0.000  0.002  0.000  0.003
   0.14030     11.779172  0.001  0.002  0.000  0.004
   0.10523     11.808211  0.001  0.003  0.000  0.005
   0.07015     11.765019  0.000  0.003  0.000  0.004
   0.03508     11.702878  0.000  0.004  0.000  0.004
   0.00000     11.732737  0.000  0.004  0.000  0.004
 
# Band-Index  579
   0.00000     11.738591  0.000  0.004  0.000  0.005
   0.03508     11.715060  0.000  0.003  0.000  0.003
   0.07015     11.772181  0.000  0.003  0.000  0.004
   0.10523     11.811763  0.001  0.004  0.000  0.006
   0.14030     11.794033  0.001  0.002  0.000  0.005
   0.17538     11.841221  0.000  0.001  0.000  0.002
   0.21045     11.855816  0.000  0.001  0.000  0.003
   0.21045     11.855816  0.000  0.001  0.000  0.003
   0.25095     11.799126  0.000  0.002  0.000  0.003
   0.29145     11.785142  0.000  0.002  0.000  0.002
   0.33196     11.812920  0.000  0.000  0.000  0.000
   0.33196     11.812920  0.000  0.000  0.000  0.000
   0.36667     11.828574  0.002  0.004  0.000  0.006
   0.40139     11.808746  0.000  0.002  0.000  0.002
   0.43610     11.799541  0.001  0.005  0.000  0.006
   0.47082     11.797168  0.000  0.000  0.000  0.000
   0.50553     11.750950  0.000  0.003  0.000  0.003
   0.54025     11.722100  0.000  0.001  0.000  0.001
   0.57496     11.738591  0.000  0.004  0.000  0.005
 
# Band-Index  580
   0.57496     11.745663  0.000  0.001  0.000  0.001
   0.54025     11.728995  0.000  0.001  0.000  0.001
   0.50553     11.760982  0.000  0.001  0.000  0.001
   0.47082     11.802780  0.000  0.001  0.000  0.001
   0.43610     11.817166  0.000  0.003  0.000  0.003
   0.40139     11.820887  0.000  0.002  0.000  0.002
   0.36667     11.842955  0.000  0.002  0.000  0.003
   0.33196     11.826443  0.001  0.005  0.000  0.006
   0.33196     11.826443  0.001  0.005  0.000  0.006
